date,open,high,low,close,volume
2024-04-11,223.4,227.56,221.77,227.32,152758
2024-04-12,223.345,223.78,220.1,220.64,162097
2024-04-15,223.75,224.965,216.62,217.41,102275
2024-04-16,217.15,220.3,216.675,219.24,76135
2024-04-17,219.59,220.04,212.13,212.39,224574
2024-04-18,210.99,212.18,207.45,208.68,178147
2024-04-19,206.6,207.98,198.47,199.12,275719
2024-04-22,200.95,204.38,199.29,203.03,138692
2024-04-23,204.4,208.485,204,207.785,128009
2024-04-24,212.59,213.03,207.08,208.11,107343
2024-04-25,206.99,213.65,205.98,212.255,243054
2024-04-26,212.69,218.67,212.04,217.68,91084
2024-04-29,217.33,218.575,214.98,218.32,81258
2024-04-30,217.44,219.6,214.1,214.1,67849
2024-05-01,211.24,214.505,206.18,207.72,207078
